url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Loại case,Hỗ trợ quạt,Số khe cắm PCI,Kích thước,Hãng sản xuất,Loại tản nhiệt,Số vòng quay của quạt,Độ ồn (dBA),Kết nối,Chipset,Socket,Khe RAM tối đa ,Kiểu RAM hỗ trợ,Dung lượng RAM tối đa ,Số cổng USB,LAN,Âm thanh,Loại ổ cứng,Kết nối ,Dung lượng,Tốc độ đọc,Hỗ trợ hệ điều hành,Công suất nguồn,Quạt làm mát,Tiêu chuẩn nguồn,Dung lượng ổ cứng,Chất liệu,Tính năng khác,Loại RAM,Bus RAM,Hỗ trợ,Độ trễ,Điện áp,Đèn LED,Nhiệt độ hoạt động,Dòng sản phẩm ,Thế hệ CPU,Số nhân,Số luồng,Tốc độ xử lý ,Cache,Phiên bản PCI Express,Chip đồ họa,Điện năng tiêu thụ,Công nghệ hỗ trợ,Tốc độ ghi,Chất liệu ,Chip AI,Tiến trình sản xuất,Cổng giao tiếp,Kiểu bộ nhớ,Giao diện bộ nhớ,Loại GPU,GPU clock,Giao tiếp PCI,Số lượng đơn vị xử lí ,Tản nhiệt,Đầu cấp nguồn,Nguồn đề xuất,Tốc độ vòng quay,Bộ nhớ đệm,Tuổi thọ quạt,Tiện ích,Dòng điện vào,Công nghệ/Đạt chứng nhận,Công suất
https://cellphones.com.vn/o-cung-di-dong-ssd-sandisk-1tb-e30-portable-fifa-world-cup-2026.html,Ổ cứng di động SSD Sandisk Portable E30 1TB (Fifa Edition),Sandisk,Liên hệ,OC.SD.23,"Mua Ổ cứng di động SSD Sandisk Portable E30 1TB (Fifa Edition) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Sandisk,,,,USB 3.2 Gen 2,,,,,,,,,SSD,,,800 MB/s,Windows® 10+macOS 10.13+,,,,1TB,,Bảo mật AES 256-bit Encryption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-nuoc-corsair-h150-rgb-84058.html,Tản nhiệt nước Corsair H150 RGB (SN),Corsair,Liên hệ,tan-nhiet-nuoc-corsair-h150-rgb,"Mua Tản nhiệt nước Corsair H150 RGB (SN) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Corsair,Tản nhiệt nước,400 - 2400 RPM,16 - 37 dBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vật liệu tản nhiệt: Đồng,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-i5-14500.html,CPU Intel Core i5 14500,Intel,Liên hệ,CPU.IT.77,"Mua CPU Intel Core i5 14500 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,LGA 1700,,,,,,,,,,,,,,,,,,,,,,,,,Core i5,Intel thế hệ 14,14,20,2.6 - 5.0 GHz,L1: 24 MBL2: 11.5 MB	,4.05.0,Intel® UHD Graphics 770,65 W (tối đa 154 W),Công nghệ Intel® Turbo Boost 2.0Intel® Thread DirectorCông Nghệ Intel® Speed ShiftTăng cường học sâu Intel® Deep Learning BoostIntel® 64Công nghệ Intel SpeedStep® nâng cao,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/hop-dung-o-cung-orico-m2pv-c3-bk-hw-nvme-m2-10gbps.html,Hộp đựng ổ cứng Orico M2PV-C3-BK-HW NVME M2 10GBPS,Orico,Liên hệ,HDOC.OR.21.B,"Mua hộp đựng ổ cứng Orico M2PV-C3-BK-HW NVME M2 10GBPS chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Orico,,,,USB 3.1 Type-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hợp kim nhôm + nhựa, siêu nhỏ gọn",,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-hdd-transcend-storejet-25c3s-usb-c-2tb.html,Ổ cứng di động HDD Transcend StoreJet 25C3S USB C 3.1 2TB,Transcend,Liên hệ,o-cung-di-dong-hdd-transcend-storejet-25c3s-usb-c-2tb,"Mua Ổ cứng di động HDD Transcend StoreJet 25C3S USB C 3.1 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,USB Type C,,,,,,,,,HDD,,,,Microsoft Windows 7 trở lên MacOS 10.10 trở lên iOS/iPadOS,,,,2TB,Phun cát và anot hóa,Khả năng chịu được 10.000 lần cắm-rútTốc độ truyền dữ liệu cực nhanh lên đến 5Gbps Chức năng khóa ổ đĩa và bảo mật độc quyền với phần mềm Transcend Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-hdd-wd-blue-4tb-3-5-inch-sata-wd40ezzx.html,Ổ cứng HDD WD Blue 4TB 3.5&quot; SATA WD40EZZX (SN),Western Digital,Liên hệ,OC.WD.93,"Mua Ổ cứng HDD WD Blue 4TB 3.5&quot; SATA WD40EZZX (SN) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Western Digital,,,,,,,,,,,,,HDD ,SATA III,4TB,185 MB/s,Windows® 11Windows 10Windows 8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400RPM,128MB,,,,,
https://cellphones.com.vn/cpu-intel-core-ultra-u7-265k.html,CPU Intel Core Ultra 7 265K,Intel,Liên hệ,CPU.IT.83,"Mua CPU Intel Core Ultra U7 265K chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,FCLGA1851,,,,,,,,,,,,,,,,,,,,,,,,,Core Ultra 7,Intel thế hệ 14,20,20,3.3 GHz - 5.5 GHz,L1: 30 MBL2: 36 MB,5.0 và 4.0,Intel Graphics,125 W (Tối đa 250 W),Công nghệ Intel GNA 3.5Công nghệ Intel® Thread DirectorCông Nghệ Intel® Turbo Boost Max 3.0Công nghệ Intel® Turbo Boost 2.0Công nghệ Intel® AI Boost,,,Intel AI Boost (13 TOPS),TSMC N3B,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-msi-geforce-rtx-3060-ventus-2x-12g-oc.html,VGA MSI GeForce RTX 3060 VENTUS 2X 12G OC,MSI,Liên hệ,VGA.MSI.05,"Mua VGA MSI GeForce RTX 3060 VENTUS 2X 12G OC chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,MSI,,,,,NVIDIA,,,,,,,,,,12GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR6,192-bit,NVIDIA GeForce RTX 3060,1807 MHz,PCI Express 4.0,3584 CUDA,2 quạt,8-pin x 1,550W,,,,,,,
https://cellphones.com.vn/tan-nhiet-nuoc-msi-mag-coreliquid-a13-360.html,Tản nhiệt nước MSI Mag Coreliquid A13 360,MSI,Liên hệ,tan-nhiet-nuoc-msi-mag-coreliquid-a13-360,"Mua tản nhiệt nước MSI Mag Coreliquid A13 360 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,MSI,Tản nhiệt nước,,20 dBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.000 giờ,,,,
https://cellphones.com.vn/cpu-amd-ryzen-9-9950x.html,CPU AMD Ryzen 9 9950X,AMD,Liên hệ,CPU.AM.41,"Mua CPU AMD Ryzen 9 9950X chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,AMD,,,,,AMD,AM5,,,,,,,,,,,,,,,,,,,,,,,,,Ryzen 9,AMD Ryzen thế hệ thứ 9,16,32,4.3 GHz - 5.7 GHz,L1: 1280 KB L2: 16 MB L3: 64 MB,5.0,AMD Radeon Graphics,170 W,Công nghệ AMD EXPO™ TechnologyCông nghệ AMD Ryzen™ Technologies,,,,TSMC 4nm FinFET,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-sandisk-e61-extreme-v2-sky-blue-2tb.html,Ổ cứng di động SSD Sandisk E61 Extreme V2 Sky Blue 2TB,Sandisk,Liên hệ,OC.SD.09.BL,"Mua Ổ cứng di động SSD Sandisk E61 Extreme V2 Sky Blue 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Sandisk,,,,USB-C (USB 3.2 Gen2),,,,,,,,,SSD,,,1050 MB/s,Windows 10/11MacOS Linux iOS/iPadOSAndroid,,,,2TB,,Chống nước IP65 Bảo mật AES 256-bit Encryption,,,,,,,,,,,,,,,,,,1000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-asrock-b650m-pro-rs-wifi-d5.html,Mainboard ASRock B650M Pro RS WiFi D5,ASRock,Liên hệ,MB.AR.46,"Mua Mainboard ASRock B650M Pro RS WiFi D5 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,micro-ATX,ASRock,,,,,AMD,AM5,4,DDR5,256GB,"1 x USB 3.2 Gen2 Type-C (sau) 1 x USB 3.2 Gen2 Type-A (sau) 1 x USB 3.2 Gen1 Type-C (trước) 6 x USB 3.2 Gen1 Type-A (2 sau, 4 trước) 8 x USB 2.0 (4 sau, 4 trước)",2.5 Gigabit LAN 10/100/1000/2500 Mb/s Dragon RTL8125BG Hỗ trợ phần mềm Dragon 2.5G LAN802.11ax Wi-Fi 6E ModuleHỗ trợ Bluetooth 5.2 + High speed class II,7.1 CH HD Audio (Realtek ALC897 Audio Codec)Nahimic Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-sandisk-e61-extreme-v2-ssd-1tb-usb-3-2-inch.html,Ổ cứng di động Sandisk E61 Extreme V2 SSD 1TB USB 3.2,Sandisk,Liên hệ,OC.SD.04,"Mua Ổ cứng di động Sandisk E61 Extreme V2 SSD 1TB USB 3.2 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Sandisk,,,,USB-C (USB 3.2 Gen2),,,,,,,,,SSD,,,1050 MB/s,Windows 10/11MacOS Linux iOS/iPadOSAndroid,,,,1TB,,Chống nước IP65 Bảo mật AES 256-bit Encryption,,,,,,,,,,,,,,,,,,1000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-laptop-kingston-ddr4-3200mhz-8gb-kvr32s22s8-8wp.html,RAM Laptop Kingston DDR4 3200Mhz 8GB KVR32S22S8/8WP,Kingston,Liên hệ,R.KT.66,"Mua RAM Laptop Kingston DDR4 3200Mhz 8GB KVR32S22S8/8WP chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,,,8GB,,,,,,,,,DDR4,3200MHz,SO-DIMM (Laptop),CL22,1.2V,Không hỗ trợ LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-pc-adata-xpg-d50-rgb-16gb-3200mhz-ddr4-ax4u320016g16a-st50.html,RAM PC ADATA XPG D50 RGB 16GB (1x16GB) 3200MHz DDR4,ADATA,Liên hệ,R.AD.02,"Mua RAM PC ADATA XPG D50 RGB 16GB (1x16GB) 3200MHz DDR4  chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,ADATA,,,,,,,,,,,,,,,16GB,,,,,,,,,DDR4,3200MHz,"DIMM (PC, Desktop)",,1.35V - 1.5V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-hdd-wd-blue-1tb-3-5-inch-sata-wd10earz.html,Ổ cứng HDD WD Blue 1TB 3.5&quot; SATA WD10EARZ (SN),Western Digital,Liên hệ,OC.WD.92,"Mua Ổ cứng HDD WD Blue 1TB 3.5&quot; SATA WD10EARZ (SN) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Western Digital,,,,,,,,,,,,,HDD ,SATA III,1TB,185 MB/s,Windows® 11Windows 10Windows 8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400RPM,128MB,,,,,
https://cellphones.com.vn/ram-kingston-1-2v-32gb-3200mhz-kvr32s22d8-32.html,Ram Laptop Kingston 1.2V 3200MHz KVR32S22D8/32,Kingston,Liên hệ,R.KT.62,"Mua Ram Laptop Kingston 1.2V 3200MHz KVR32S22D8/32 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,,,32GB,,,,,,,,,DDR4,3200MHz,SO-DIMM (Laptop),CL22,1.2V,Không hỗ trợ LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/ram-pc-gskill-trident-z5-rgb-32gb-ddr5-6000mhz-f5-6000j3636f32gx1-tz5rw.html,RAM PC GSkill Trident Z5 RGB DDR5 6000Mhz 32GB (1*32GB) F5-6000J3636F32GX1-TZ5RW trắng,G.SKILL,Liên hệ,R.SK.03,"Mua RAM PC GSkill Trident Z5 RGB DDR5 6000Mhz 32GB (1*32GB) F5-6000J3636F32GX1-TZ5RW trắng chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,G.SKILL,,,,,,,,,,,,,,,32GB,,,,,,,,,DDR5,6000MHz,"DIMM (PC, Desktop)",36-36-36-96,1.10V,Hỗ trợ LED,0°C tới +85°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-gigabyte-b760m-gaming-plus-wifi-d4.html,Mainboard Gigabyte B760M Gaming Plus Wifi D4,Gigabyte,Liên hệ,MB.GB.65,"Mua Mainboard Gigabyte B760M Gaming Plus Wifi D4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,M-ATX,Gigabyte,,,,,Intel,LGA 1700,4,DDR4,128GB,,Realtek® GbE LAN chip (1 Gbps/100 Mbps/10 Mbps),Realtek ® CODECÂm thanh độ nét caoKênh 2/4/5.1/7.1Cổng ra S/PDIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-ssd-kingston-nv3-pcie-4-0-nvme-1tb.html,Ổ cứng SSD Kingston NV3 PCIe 4.0 NVMe 1TB,Kingston,Liên hệ,OC.KT.21,"Mua Ổ cứng SSD Kingston NV3 PCIe 4.0 NVMe 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Kingston,,,,,,,,,,,,,SSD,M2 PCIe,1TB,6000 MB/s,,,,,,,Nhiệt độ bảo quản -40°C~85°CNhiệt độ hoạt động 0°C~70°CMức rung khi không vận hành 20 G (10-1000 Hz)Tuổi thọ trung bình 2.000.000 giờ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/vga-msi-geforce-rtx-3050-ventus-2x-6g-oc.html,VGA MSI GeForce RTX 3050 VENTUS 2X 6G OC,MSI,Liên hệ,VGA.MSI.04,"Mua VGA MSI GeForce RTX 3050 VENTUS 2X 6G OC chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,MSI,,,,,NVIDIA,,,,,,,,,,6GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDDR6,96-bit,GeForce RTX 3050 VENTUS 2X 6G OC,1492 MHz,PCI Express 4.0 x16,2304  CUDA,2 quạt,,300 W,,,,,,,
https://cellphones.com.vn/tan-nhiet-nuoc-xigmatek-fenix-ii-240.html,Tản nhiệt nước Xigmatek Fenix II 240,XIGMATEK,Liên hệ,tan-nhiet-nuoc-xigmatek-fenix-ii-240,"Mua Tản nhiệt nước Xigmatek Fenix II 240 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,XIGMATEK,Tản nhiệt nước,600 ~ 1800 RPM ± 10%,29.8 dB(A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-transcend-esd410c-2000mbs-1tb.html,Ổ cứng di động Transcend ESD410C 2000MB/s 1TB,Transcend,Liên hệ,OC.TC.01,"Mua Ổ cứng di động Transcend ESD410C 2000MB/s 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,USB-C ,,,,,,,,,SSD,,,2000 MB/s,Microsoft Windows macOS iOS/iPadOS Linux ChromeOS Android,,,,1TB,,Bộ nhớ flash 3D NANDQuản lý dữ liệu với Transcend EliteTiêu chuẩn mã hóa nâng cao (AES) 256 bitChống nước IPX5Chịu được độ rơi 3 mét,,,,,,,,,,,,,,,,,,2000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/case-may-tinh-jetek-squid-game-x1-m-atx-3f.html,Case máy tính Jetek Squid Game X1 M-ATX 3F,Jetek,Liên hệ,case-may-tinh-jetek-squid-game-x1-m-atx-3f,"Mua Case máy tính Corsair iCUE Link 3500X RGB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Mid Tower,Trên: 2 x 12 cmTrước: 3 x 12 cmBên: 1 x 12cm,4 khe,365 x 200 x 426 mm,Jetek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhựa ABS + Thép + Kính cường lực,,,1 x USB 3.02 x USB 1.01 x 3.5mm Mic Jack1 x 3.5mm Audio Jack1 x Nút Reset,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-ultra-5-225f-tray.html,CPU Intel Core Ultra 5 225F (Tray),Intel,Liên hệ,CPU.IT.111,"Mua CPU Intel Core Ultra 5 225F (Tray) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,FCLGA1851,,,,,,,,,,,,,,,,,,,,,,,,,Core Ultra 5,Intel thế hệ 14,10,10,2.7 - 4.9 GHz,L1: 20 MBL2: 22 MB,5.0 và 4.0,,65 WTối đa 121 W,Công nghệ Thực thi Luồng điều khiển IntelIntel Standard Manageability (ISM)Intel AES New InstructionsKhóa bảo mậtCông nghệ ảo hóa Intel (VT-x),,,Intel AI Boost (13 TOPS),TSMC N3B,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-lexar-es3-usb-3-2-gen-2-1tb.html,Ổ cứng di động SSD Lexar ES3 USB 3.2 GEN 2 1TB,LEXAR,Liên hệ,o-cung-di-dong-ssd-lexar-es3-usb-3-2-gen-2-1tb,"Mua Ổ cứng di động SSD Lexar ES3 USB 3.2 GEN 2 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",,,,,LEXAR,,,,USB 3.2 Gen 2,,,,,,,,,SSD,,,1050MB/s,,,,,1TB,,Chống rơi 2 mét,,,,,,,,,,,,,,,,,,1000MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-transcend-esd310c-1050mbs-128gb.html,Ổ cứng di động SSD Transcend ESD310C 1050MB/s 128GB,Transcend,Liên hệ,OC.TC.25,"Mua Ổ cứng di động SSD Transcend ESD310C 1050MB/s 128GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,USB Type-A / USB Type-C,,,,,,,,,SSD,,,1050 MB/s,Microsoft Windows macOS iOS/iPadOS Linux ChromeOS Android,,,,128GB,Vỏ nhôm,Bộ nhớ flash 3D NANDHỗ trợ chức năng mật khẩu một lầnTiêu chuẩn mã hóa nâng cao (AES) 256 bit,,,,,,,,,,,,,,,,,,950 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/tan-nhiet-nuoc-corsair-h100-rgb.html,Tản nhiệt nước Corsair H100 RGB,Corsair,Liên hệ,tan-nhiet-nuoc-corsair-h100-rgb,"Mua Tản nhiệt nước Corsair H100 RGB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Corsair,Tản nhiệt nước,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vật liệu làm lạnh: ĐồngVật liệu tản nhiệt: Nhôm,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-ssd-wd-blue-sn5000-nvme-pcie-gen4-x4-m-2-2280-1tb.html,Ổ cứng SSD WD Blue SN5000 NVME PCIe Gen4 x4 M.2 2280 1TB,Western Digital,Liên hệ,OC.WD.81,"Mua Ổ cứng SSD WD Blue SN5000 NVME PCIe Gen4 x4 M.2 2280 1TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Western Digital,,,,,,,,,,,,,SSD,M2 PCIe,1TB,5150 MB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCIe Gen4 x4,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-hdd-adata-hv320-2tb.html,Ổ cứng di động HDD Adata HV320 2TB,ADATA,Liên hệ,o-cung-di-dong-hdd-adata-hv320-2tb,"Mua Ổ cứng di động HDD Adata HV320 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,ADATA,,,,1 x USB 3.2 Gen 1,,,,,,,,,HDD,,,,Windows Vista/7/8/8.1/10/11Mac OS X 10.6 hoặc mới hơnLinux 2.6 hoặc mới hơn,,,,2TB,Nhựa,"Nhiệt độ hoạt động: 5°C - 50°CĐiện áp hoạt động: DC 5V, 900mATương thích ngược với USB 2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/o-cung-di-dong-ssd-transcend-esd420-2000mbs-magsafe-2tb.html,Ổ cứng di động SSD Transcend ESD420 2000MB/s MagSafe 2TB,Transcend,Liên hệ,o-cung-di-dong-ssd-transcend-esd420-2000mbs-magsafe-2tb,"Mua Ổ cứng di động SSD Transcend ESD420 2000MB/s MagSafe 2TB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Transcend,,,,USB Type-C,,,,,,,,,SSD,,,2000 MB/s,Microsoft Windows macOS iOS/iPadOS Linux ChromeOS Android,,,,2TB,,3D NAND flashTruyền dữ liệu cực nhanh lên đến 20GbpsTương thích với các mẫu iPhone hỗ trợ MagSafeQuản lý dữ liệu với Transcend EliteThiết kế theo tiêu chuẩn MIL-STD-810G,,,,,,,,,,,,,,,,,,2000 MB/s,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/case-may-tinh-xigmatek-myx-air-3f-3-fan-m-atx.html,Case máy tính Xigmatek  MYX AIR 3F (3 FAN) M-ATX,XIGMATEK,Liên hệ,CMT.XM.91,"Mua Case máy tính Xigmatek MYX AIR 3F (3 FAN) M-ATX Đen chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Mid Tower,Trên cùng: 120mm x2 Mặt trước: 120mm x3 (Bên trong)  Vỏ bọc PSU: 120mm x2  Mặt sau: 120mm x1,4 khe tiêu chuẩn,386 x 200 x 411 mm,XIGMATEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/mainboard-asus-tuf-gaming-z890-plus-wifi.html,Mainboard ASUS Tuf Gaming Z890-PLUS WIFI,ASUS,Liên hệ,MB.AS.228,"Mua Mainboard ASUS Tuf Gaming Z890-PLUS WIFI chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,ATX,ASUS,,,,,Intel,LGA1851RL-ILM,4,DDR5,256GB,Phía sau (8 cổng):1 x Thunderbolt™ 41 x USB-C 20Gbps3 x USB-A 10Gbps3 x USB-A 5GbpsPhía trước (7 cổng):1 x USB 20Gbps1 x USB 5Gbps (hỗ trợ thêm 2 cổng USB 5Gbps)2 x USB 2.0,1 x Realtek 2.5Gb Ethernet,Chip âm thanh Realtek ALC1220P 7.1 HD AudioTấm chắn âm thanh.Cổng quang S/PDIF phía sau.Tụ âm thanh cao cấp.Lớp PCB âm thanh chuyên dụng.Vỏ bảo vệ âm thanh.Mạch chống nhiễu &quot;de-pop&quot; độc đáo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/case-may-tinh-xigmatek-meta-e-atx.html,Case máy tính Xigmatek META E-ATX (NO FAN),XIGMATEK,Liên hệ,CMT.XM.96,"Mua Case máy tính Xigmatek META E-ATX chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, bảo hành uy tín, giao hàng tận nơi toàn quốc.",Mid Tower,Nóc: 120mm x 3 (tuỳ chọn) Sau: 120mm fan x 1 (tùy chọn)  Mặt MB: 120mm fan x 3 (tùy chọn),7 khe cắm ,430 x 238 x 495mm,XIGMATEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-amd-athlon-3000g.html,CPU AMD Athlon 3000G,AMD,Liên hệ,CPU.AM.47,"Mua CPU AMD Athlon 3000G chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,AMD,,,,,AMD,AM4,,,,,,,,,,,,,,,,,,,,,,,,,AMD Athlon, AMD Ryzen thế hệ thứ 3,2,4,3.5 GHz,L1: 192 KBL2: 1 MBL3: 4 MB,,Radeon™ Vega 3 Graphics,35W,,,,,14nm,,,,,,,,,,,,,,,,,
https://cellphones.com.vn/cpu-intel-core-i5-14600k-tray.html,CPU Intel Core i5 14600K (Tray),Intel,Liên hệ,CPU.IT.104,"Mua CPU Intel Core i5 14600K (Tray) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,Intel,,,,,Intel,LGA 1700,,,,,,,,,,,,,,,,,,,,,,,,,Core i5,Intel thế hệ 14,14,20,3.5 - 5.3GHz,L1: 24 MBL2: 20 MB,5.0 và 4.0,Intel® UHD 770,125W (Tối đa 181W),Intel® Turbo Boost 2.0Hỗ trợ OpenGL 4.5,,,,,,,,,,,,,,,,,,,,,
