url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Kích thước thực tế (bao gồm viền),Tấm nền,Tỉ lệ màn hình,Tần số quét,Thời gian phản hồi,Treo tường,Cổng kết nối,Kích thước,Trọng lượng,Độ phân giải màn hình,Độ tương phản động,Tính năng khác,Chuẩn VESA,Góc xoay dọc,Góc xoay ngang,Kích cỡ màn hình hỗ trợ,Tải trọng màn hình tối đa,Hãng sản xuất,Góc lật màn hình,Độ dày bàn phù hợp,Cổng giao tiếp,Kích thước màn hình
https://cellphones.com.vn/man-hinh-do-hoa-philips-27e2n5900rw-27-inch.html,Màn hình đồ họa Philips 27E2N5900RW 27 inch,Philips,Liên hệ,MH.PL.41,"Mua Màn hình đồ họa Philips 27E2N5900RW 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,144 Hz,4ms,100 x 100 mm,"1x HDMI 2.1 1x DisplayPort 1.4 1x USB-C (chế độ DP Alt, sạc nhanh Power Delivery lên đến 65W) 2x  USB3.2 với một lần sạc nhanh",Có chân đế: 614 x 501 x 210 mm Không chân đế: 614 x 361 x 76 mm,Có chân đế: 4.65 kg Không chân đế: 3.50 kg,3840 x 2160 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-xiaomi-a24i-2026-24-inch.html,Màn hình Xiaomi A24I 2026 24 inch,Xiaomi,Liên hệ,MH.X.22,"Mua Màn hình Xiaomi A24I 2026 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,144 Hz,6ms,75 x 75 mm,1x Cổng DP 1.4 1x Cổng HDMI 2.0 1x Cổng nguồn DC IN,,Có chân đế: 3 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-e-dra-egm34q240pr-34-inch.html,Màn hình Cong Gaming E-DRA EGM34Q240PR 34 inch,E-DRA,Liên hệ,MH.ED.43,"Mua Màn hình Cong Gaming E-DRA EGM34Q240PR 34 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",34 inches,VA,21:9,240 Hz,1ms,75 x 75 mm,1 x Display Port  1 x HDMI 2.0,892 x 435 x 255 mm,6.8 kg,3440 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/gia-treo-man-hinh-human-motion-t9-pro-gen-2-dual.html,Giá treo màn hình máy tính Human Motion T9 Pro Gen 2 Dual,Humanmotion,Liên hệ,GT.HM.09,"Mua Giá treo màn hình máy tính Human Motion T9 Pro Gen 2 Dual chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,,,,,,,,,"75 x 75 mm, 100 x 100 mm","+ 90 độ, -90 độ","+ 180 độ, - 180 độ",23 - 43 inch (x2),3 - 18 kg (x2),Humanmotion,"+ 40 độ, - 50 độ",,,
https://cellphones.com.vn/man-hinh-gaming-philips-27m3n3540q-27-inch.html,Màn hình Gaming Philips 27M3N3540Q 27 inch,Philips,Liên hệ,MH.PL.35,"Mua Màn hình Gaming Philips 27M3N3540Q 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,210 Hz,0.5ms,100 x 100 mm,2x HDMI 2.0x1x DisplayPort 1.4Cổng ra tai nghe,Không chân đế: 613 x 367 x 58 mmCó chân đế: 613 x 474 x 257 mm,Không chân đế: 4.1 kgCó chân đế: 4.8 kg,"HDMI: 2560 x 1440@ 144Hz, 2560 x 1440@ 210Hz, 10bit, RGB/444",,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-cong-gaming-samsung-odyssey-oled-g8-g85sb-ls34bg850sexxv-34-inch.html,Màn hình Samsung Odyssey OLED G8 LS34BG850SEXXV 34 inch,Samsung,Liên hệ,MH.SS.35,"Mua Màn hình cong Gaming Samsung Odyssey OLED G8 G85SB LS34BG850SEXXV 34 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",34 inches,OLED,21:9,175Hz,0.03ms,100 x 100 mm,"Mini-Display Port, Micro HDMI 2.1 x 1, USB-C x 2",Có chân đế: 813.6 x 522.3 x 192.8 mmKhông chân đế: 813.6 x 363.5 x 128.1 mm,Có chân đế: 7.5 kgKhông chân đế: 5.5 kg,3440 x 1440,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-e-dra-egm27f120pv-27-inch.html,Màn hình E-DRA EGM27F120PV 27 inch,E-DRA,Liên hệ,MH.ED.38,"Mua Màn hình E-DRA EGM27F120PV 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,120 Hz,1ms,,1 x HDMI + 1 x VGA + DC,613 x 453.4 x 200.9 mm (Vỏ hộp),3.7 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-asus-proart-6k-pa32qcv-32-inch.html,Màn hình ASUS ProArt 6K PA32QCV 32 inch,ASUS,Liên hệ,MH.AS.97,"Mua Màn hình ASUS ProArt 6K PA32QCV 32 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",32 inches,IPS,16:9,60 Hz,5ms,100 x 100 mm,Thunderbolt 4 x 2 (Daisy Chain) DisplayPort 1.4 DSC x 1 HDMI (v2.1) x 1 Hub USB: 2x USB 3.2 Gen 1 Type-A Hub USB: 1x USB 3.2 Gen 1 Type-C Giắc cắm tai nghe USB-C (96W) x 1 USB Type-C (Dành cho Bộ chuyển mạch KVM),Có chân đế: 71.42 x 61.79 x 24.01 cm  Không có chân đế: 71.42 x 41.97 x 4.69 cm,Có chân đế: 9.3 kg  Không có chân đế: 6.3 kg,6016 x 3384 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-msi-pro-mp273qw-e14-27-inch.html,Màn hình MSI Pro MP273QW E14 27 inch,MSI,Liên hệ,MH.MSI.105,"Mua Màn hình MSI Pro MP273QW E14 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,144 Hz,1ms,100 x 100 mm,2x HDMI 2.0b (WQHD@144Hz)  1x DisplayPort 1.2a 1x Headphone-out,Có chân đế: 613.49 x 201.01 x 470.61 mm Không chân đế: 613.49 x 59.56 x 364.46 mm,4.5 kg,2560 x 1440 pixels,100000000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-msi-mag-275qf-e20-27-inch.html,Màn hình Gaming MSI MAG 275QF E20 27 inch,MSI,Liên hệ,MH.MSI.108,"Mua Màn hình Gaming MSI MAG 275QF E20 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,200 Hz,0.5ms,100 x 100 mm,2x HDMI 2.0b (WQHD@144Hz) 1x DisplayPort 1.4a (HBR3) 1x Headphone-out,Có chân đế: 613.3 x 220.09 x 454.34mm Không chân đế: 613.3 x 57.9 x 360.7mm,3.95 kg,2560 x 1440 pixels,100000000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-asus-27-inch-proart-pa279cv.html,Màn hình đồ họa ASUS ProArt PA279CV,ASUS,Liên hệ,man-hinh-asus-27-inch-proart-pa279cv,"Màn hình Asus ProArt PA279CV thiết kế thông thái học vô cùng thoải mái, độ phân giải cao, màu sắc chân thật. Mua Asus ProArt PA279CV tại đây!",27 inches,IPS,16:9,60 Hz,5ms,,USB-C x 1   DisplayPort 1.2 x 1  HDMI(v2.0) x 2  USB Hub : 4x USB 3.2 Gen 1 Type-A  Đầu cắm Tai nghe :Có  USB-C Power Delivery :65W,Kèm với kệ (W x H x D) :614 x (373.5~523.5) x 227.82 mm  Không kèm kệ (W x H x D) :614 x 369.9 x 59.9 mm,Kèm với kệ: 8.6 Kg  Không kèm kệ :5.7 Kg,3840x2160,100000000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-asus-proart-pa329crv-32-inch.html,Màn hình đồ họa ASUS ProArt PA329CRV 32 inch,ASUS,Liên hệ,MH.AS.22,"Mua Màn hình ASUS ProArt  PA329CRV 32 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",32 inches,IPS,16:9,60 Hz,5ms,100 x 100 mm," USB C x 1, DisplayPort 1.4 x 2, HDMI(v2.0) x 2Hub USB : 3x USB 3.2 Gen 1 Type-AHub : 1x USB 3.2 Gen 1Jack tai nghe Type C", Có chân đế : 713.8 x 487.67~617.67 x 240 mmKhông chân đế: 713.8 x 419.3 x 44.7 mm,Có chân đế : 9.9 kgKhông chân đế: 6.7 kg,3840 x 2160 pixels,3000 : 1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-samsung-odyssey-oled-g9-ls49cg934-49-inch.html,Màn hình Samsung Odyssey OLED G9 LS49CG934 49 inch,Samsung,Liên hệ,MH.SS.62,"Mua Màn hình Samsung Odyssey OLED G9 LS49CG934 49 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",49 inches,OLED,32:9,240 Hz,0.03ms,,"Display Port 1.4 x 1, HDMI 2.1 x 1, Micro HDMI 2.1	x 1",Có chân đế: 1194.7 x 529.3 x 284.1 mm	,Có chân đế: 12.6 kg	,5120 x 1440	,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-cong-xiaomi-curved-gaming-34-inch-xmmntwq34.html,Màn hình cong Ultrawide Xiaomi Curved Gaming 34 inch,Xiaomi,Liên hệ,TBVP.042,"Mua ngay Màn hình cong Xiaomi Curved gaming 34 inch xmmntwq34 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",34 inches,,21:9,144 Hz,4ms,,HDMI 2.0 x 2DP1.4 port x 2  AUDIO port x 1  Cổng nguồn AC x 1,810.39 x 520.61 x 242.53mm,,3440 × 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-msi-pro-mp243l-e14-24-inch.html,Màn hình MSI Pro MP243L E14 24 inch,MSI,Liên hệ,MH.MSI.93,"Mua Màn hình MSI Pro MP243L E14 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,144 Hz,1ms,100 x 100 mm,1x HDMI 2.0 (FHD@144Hz) 1x D-Sub (VGA),Có chân đế: 541.93 x 181.15 x 397.46 mmKhông chân đế: 541.93 x 43.71 x 322.25 mm,Có chân đế: 4.75 kgKhông chân đế: 2.94 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-asus-rog-swift-oled-pg34wcdm.html,Màn hình Gaming ASUS ROG Swift OLED PG34WCDM,ASUS,Liên hệ,MH.AS.75,"Mua Màn hình Gaming ASUS ROG Swift OLED PG34WCDM chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",34 inches,OLED,21:9,240 Hz,0.03ms,,USB-C x 1 (DP Alt Mode) DisplayPort 1.4 DSC x 1 HDMI(v2.1) x 2 USB Hub : 2x USB 3.2 Gen 1 Type-A USB Hub : 1x USB 2.0 Type-A Đầu cắm tai nghe Đầu ra SPDIF (Đầu ra âm thanh kỹ thuật số quang học) USB-C Power Delivery : 90W,Kích thước sản phẩm: 78.60 x 55.10 x 29.30 cm (W x H x D) Không chân đế: 78.60 x 37.2 x 16.1 cm (W x H x D),Có chân đế : 8.4 kg Không có chân đế : 5.6 kg,3440 x 1440 pixels,"1,500,000:1 (Typ.)",,,,,,,,,,,
https://cellphones.com.vn/man-hinh-msi-pro-mp275-e14l-27-inch.html,Màn hình MSI PRO MP275 E14L 27 inch,MSI,Liên hệ,MH.MSI.101,"Mua Màn hình MSI PRO MP275 E14L 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,144 Hz,1ms,100 x 100 mm,1 x HDMI 2.0 (FHD@144Hz)   1 x D-Sub (VGA) Line-in Headphone-out,Có chân đế: 612.1 x 206.8 x 457.3 mm Không chân đế: 612.1 x 54.6 x 358.8 mm,3.94 kg,1920 x 1080 pixels,100000000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-samsung-odyssey-g3-g30d-ls24dg302eexxv-24-inch.html,Màn hình Gaming Samsung Odyssey G3 G30D LS24DG302EEXXV 24 inch,Samsung,Liên hệ,MH.SS.112,"Mua Màn hình Gaming Samsung Odyssey G3 G30D LS24DG302EEXXV 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,VA,16:9,180 Hz,1ms,100 x 100 mm,1x POWER 1x Headphone 1x HDMI IN 1x DisplayPort 1.4 1x SERVICE,Có chân đế: 544.0 x 498.7 x 234.2 mmKhông có chân đế: 544.0 x 333.3 x 92.0 mm,Có chân đế: 3.9 kgKhông có chân đế: 2.4 kg,1920 x 1080 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-msi-pro-mp275q-e14-27-inch.html,Màn hình MSI PRO MP275Q E14 27 inch,MSI,Liên hệ,MH.MSI.104,"Mua Màn hình MSI PRO MP275Q E14 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,144 Hz,1ms,100 x 100 mm,2x HDMI 2.0b (WQHD@144Hz) 1x DisplayPort 1.2a 1x Headphone-out,Có chân đế: 613.54 x 206.8 x 456.47 mm Không chân đế: 613.54 x 51.57 x 361.52 mm,4.05 kg,2560 x 1440 pixels,100000000:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-philips-27m2n8500-27-inch.html,Màn hình Gaming Philips 27M2N8500 27 inch,Philips,Liên hệ,MH.PL.38,"Mua Màn hình Gaming Philips 27M2N8500 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,OLED,16:9,360 Hz,0.03ms,100 x 100 mm,"HDMI 2.1 x 2, DisplayPort 1.4 x 1, USB-B x 1, Cổng ra tai nghe","Không chân đế: 609,3 x 357,7 x 61 mm Có chân đế: 609,3 x 513,7 x 274,5 mm",Không chân đế: 6 kg Có chân đế: 7.35 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-asus-zenscreen-mb16fc-16-inch.html,Màn hình di động ASUS ZenScreen MB16FC 16 inch,ASUS,Liên hệ,MH.AS.115,"Mua Màn hình di động ASUS ZenScreen MB16FC 16 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",16 inches,IPS,16:10,75 Hz,5ms,,2 x USB-C (DP Alt Mode) 1 x Mini HDMI 1 x Jack tai nghe,35.8 x 24.6 x 1.1 cm,0.90 kg,1920 x 1200 pixels,,,,,,,,,,,,
https://cellphones.com.vn/gia-treo-man-hinh-hyperwork-t9-pro-gen-3.html,Giá treo màn hình HyperWork T9 Pro Gen 3 24 - 57 inch,HyperWork,Liên hệ,GT.HW.09.B,"Mua Giá treo màn hình HyperWork T9 Pro Gen 3 24 - 57 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,,,,,,,,,"75 x 75 mm, 100 x 100 mm, 200 x 100 mm, 200 x 200 mm, 100 x 200 mm",,Xoay màn hình +90° ~ -90°,24 - 57 inch,2 - 30 kg | 2 - 24 kg (màn cong),HyperWork,Góc lật màn (úp/ngửa) +70° ~ -45°Góc nghiêng màn (trái/phải) +90° ~ -90°,Kẹp (12 - 45 mm) hoặc khoan bàn (12 - 50 mm),,
https://cellphones.com.vn/man-hinh-gaming-lg-ultragear-27g610a-b-27-inch.html,Màn hình Gaming LG UltraGear 27G610A-B 27 inch,LG,Liên hệ,MH.LG.116,"Mua Màn hình Gaming LG UltraGear 27G610A-B 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,200 Hz,1ms,100 x 100 mm,2 x HDMI 1 x DisplayPort 1.4 Đầu ra tai nghe (3 đầu cắm),,,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-e-dra-egm27f100h-27-inch.html,Màn hình E-Dra EGM27F100H 27 inch,E-DRA,Liên hệ,MH.ED.27,"Mua Màn hình E-Dra EGM27F100H 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,100 Hz,1ms,75 x 75 mm, 1xVGA + 1xHDMI + Audio out + DC,,,FHD (1920x1080),,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-xiaomi-g-pro-27i-mini-led-27-inch.html,Màn hình Gaming Xiaomi G Pro 27i Mini LED 27 inch,Xiaomi,Liên hệ,MH.X.14,"Mua Màn hình Gaming Xiaomi G Pro 27i Mini LED 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,miniLED,16:9,180 Hz,1ms,,DP 1.4 x 2 HDMI 2.0 x 2 Audio x 1 DC jack x 1,,,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-vsp-ip2409s-24-inch.html,Màn hình VSP IP2409S 24 inch,VSP,Liên hệ,MH.VSP.12,"Mua Màn hình VSP IP2409S 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,144 Hz,1ms,100 x 100 mm,1 x HDMI 1.4 1 x VGA,542 x 201 x 416 mm,,1920 x 1080 pixels,"1,000,000:1",,,,,,,,,,,
https://cellphones.com.vn/man-hinh-viewsonic-vx3276-2k-mhd-2-32-inch.html,Màn hình ViewSonic VX3276-2K-MHD-2 32 inch,ViewSonic,Liên hệ,MH.VS.005,"Mua Màn hình ViewSonic VX3276-2K-MHD-2 32 inch  chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",32 inches,IPS,16:9,75 Hz,4ms,100 x 100 mm,"HDMI 1.4 x 2, Display Port",Có chân đế: 713 x 504 x 230 mmKhông chân đế: 713 x 416 x 38 mm,Có chân đế: 6.2 kgKhông chân đế: 5.6kg,2560 x 1440,80M:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-samsung-odyssey-g5-g50f-ls27fg502eexxv-27-inch.html,Màn hình Gaming Samsung Odyssey G5 G50F LS27FG502EEXXV 27 inch,Samsung,Liên hệ,MH.SS.123,"Mua Màn hình gaming Samsung Odyssey G5 G50F LS27FG502EEXXV 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,180 Hz,1ms,100 x 100 mm,1 x DisplayPort 1.2 (HDCP 2.2) 1 x HDMI 2.0 (HDCP 2.2) 1 x Cổng tai nghe 3.5mm,Có chân đế: 614.0 x 517.8 x 250.2 mmKhông chân đế: 614 x 361.8 x 45.7 mm,Có chân đế: 4.1 kgKhông chân đế: 2.9 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-lg-ultragear-27gs75q-b-27-inch.html,Màn hình Gaming LG UltraGear 27GS75Q-B 27 inch,LG,Liên hệ,MH.LG.84,"Mua Màn hình Gaming LG UltraGear 27GS75Q-B 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,200 Hz,1ms,100 x 100 mm,HDMI DisplayPortĐầu ra tai nghe,Không chân đế: 613.5 x 371.6 x 51.3 mmCó chân đế: 613.5 x 577.7 x 253.7 mm (HƯỚNG LÊN) / 613.5 x 467.7 x 253.7 mm (HƯỚNG XUỐNG),Không có chân đế: 4.1 kgCó chân đỡ: 6.0 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-lg-24mp60g-24-inch.html,Màn hình Gaming LG 24MP60G 24 inch,LG,Liên hệ,man-hinh-gaming-lg-24mp60g-24-inch,"Màn hình LG 24MP60G chính hãng, hình ảnh sắc nét, chuyển động mượt mà, khả năng bảo vệ mắt tốt. Mua ngay LG 24MP60G tiết kiệm đến 1 triệu đồng",23.8 inches,IPS,16:9,75 Hz,1ms,75 x 75 mm,1x D-Sub  1x HDMI 1x DisplayPort  1x jack tai nghe,Kích thước tính cả chân đế: 539.1 x 414.3 x 211.7 mm  Kích thước không tính chân đế: 539.1 x 321.5 x 39.1 mm,Khối lượng không tính chân đế: 2.7 kg  Khối lượng tính cả chân đế: 3.3 kg,1920 x 1080 pixels,600:1,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-di-dong-vsp-gp1614ws1-16-inch.html,Màn hình di động VSP GP1614WS1 16 inch,VSP,Liên hệ,MH.VSP.6,"Mua Màn hình di động VSP GP1614WS1 16 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",16 inches,IPS,16:10,144 Hz,1ms,75 x 75 mm,2 × USB-C (Full-featured) 1 × HDMI 1 × Jack tai nghe 3.5mm,352.62 × 237.18 × 11.65 mm,0.66 kg,1920 × 1200 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-philips-27e1n1510-27-inch.html,Màn hình Philips 27E1N1510 27 inch,Philips,Liên hệ,MH.PL.32,"Mua Màn hình Philips 27E1N1510 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,120 Hz,1ms,100 x 100 mm,2x HDMI 2.01x DisplayPort 1.2,Không chân đế: 613 x 364 x 54 mmCó chân đế: 613 x 458 x 210 mm, Không chân đế: 3.75 kgCó chân đế: 4.18 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-philips-24m1n3200za-24-inch.html,Màn hình Philips 24M1N3200ZA 24 inch,Philips,Liên hệ,MH.PL.04,"Mua Màn hình Philips 24M1N3200ZA 24 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",24 inches,IPS,16:9,165 Hz,1ms,100 x 100 mm,"HDMI 2.0 x 2, DisplayPort 1.2 x 1",,,1920 x 1080,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-asus-rog-strix-xg27acms-27-inch.html,Màn hình Gaming ASUS ROG Strix XG27ACMS 27 inch,ASUS,Liên hệ,MH.AS.105,"Mua Màn hình Gaming ASUS ROG Strix XG27ACMS 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,320 Hz,0.3ms,100 x 100 mm,1x DisplayPort 1.4 1x HDMI (v2.1) 1x USB-C (Chế độ DP Alt) Giắc cắm tai nghe Cung cấp điện USB-C: 15W,Có chân đế: 61.48 x 51.29 x 21.88 cmKhông chân đế: 61.48 x 36.71 x 6.01 cm,Có chân đế: 6.52 kgKhông chân đế: 3.81 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-msi-mpg-272urx-qd-oled-27-inch.html,Màn hình Gaming MSI MPG 272URX QD-OLED 27 inch,MSI,Liên hệ,MH.MSI.79,"Mua Màn hình Gaming MSI MPG 272URX QD-OLED 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,QD-OLED,16:9,240 Hz,0.03ms,100 x 100 mm,1 x USB Type C (DisplayPort Alternate)1 x Headphone-out2 x USB 3.2 Gen 1 Type A1 x USB 3.2 Gen 1 Type BKensington Lock2 x HDMI1 x DisplayPort,Có chân đế: 610 x 242 x 422 mmKhông chân đế: 610 x 69 x 356 mm,,3840 x 2160 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-gaming-msi-mag-275cqf-e18-27-inch.html,Màn hình Gaming MSI MAG 275CQF E18 27 inch,MSI,Liên hệ,MH.MSI.92,"Mua Màn hình Gaming MSI MAG 275CQF E18 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,VA,16:9,180 Hz,0.5ms,100 x 100 mm,2x HDMI 2.0b (WQHD@144Hz) 1x DisplayPort 1.4a (HBR3)1x Headphone-out,Có chân đế: 611.5 x 249.7 x 439.1 mmKhông chân đế: 611.5 x 101.8 x 366.1 mm,Có chân đế: 6.85 kgKhông chân đế: 4.6 kg,2560 x 1440 pixels,100000000:1,,,,,,,,,,,
https://cellphones.com.vn/gia-treo-man-hinh-e-dra-ema7306pd-20-32-inch.html,Giá treo màn hình E-DRA EMA7306PD 20-32 inch,E-dra,Liên hệ,gia-treo-man-hinh-e-dra-ema7306pd-20-32-inch,"Mua Giá treo màn hình E-DRA EMA7306PD 20-32 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",,,,,,,,,,,,,"75 x 75 mm, 100 x 100 mm",360 độ,180 độ,20 - 32 inch,2 - 10 kg,E-dra,,,,
https://cellphones.com.vn/man-hinh-e-dra-egm27q200-27-inch.html,Màn hình Gaming E-DRA EGM27Q200 27 inch,E-DRA,Liên hệ,MH.ED.42,"Mua Màn hình Gaming E-DRA EGM27Q200 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,200 Hz,1ms,100 x 100 mm,1 x Display Port  1 x HDMI 2.0,676 x 108 x 458 mm,6.1 kg,2560 x 1440 pixels,,,,,,,,,,,,
https://cellphones.com.vn/man-hinh-lg-ultragear-27g810a-b-dual-mode-27-inch.html,Màn hình Gaming LG UltraGear 27G810A-B Dual Mode 27 inch,LG,Liên hệ,MH.LG.115,"Mua Màn hình Gaming LG UltraGear 27G810A-B Dual Mode 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",27 inches,IPS,16:9,180 Hz,1ms,100 x 100 mm,1 x DisplayPort 1.4 2 x HDMI 2.1 2 x USB 3.0 Type-A (Downstream) 1 x USB 3.0 Type-B (Upstream) 1 x Cổng tai nghe (Headphone Out),Không chân đế: 615.08 × 370.84 × 50.8 mm,Không chân đế: 4.8 kg,3840 x 2160 pixels,,,,,,,,,,,,
