url,ten_san_pham,thuong_hieu,gia_ban,sku,mo_ta_ngan,Loại card đồ họa,Dung lượng RAM,Loại RAM,Số khe ram,Ổ cứng,Kích thước màn hình,Công nghệ màn hình,Pin,Hệ điều hành,Độ phân giải màn hình,Loại CPU,Cổng giao tiếp,Chip AI,Socket,Treo tường,Tính năng khác
https://cellphones.com.vn/laptop-lenovo-yoga-7-2-in-1-14iph11-83tc002jvn.html,Laptop Lenovo Yoga 7 2-in-1 14IPH11 83TC002JVN,Lenovo,Liên hệ,laptop-lenovo-yoga-7-2-in-1-14iph11-83tc002jvn,"Mua ngay Laptop Lenovo Yoga 7 2-in-1 14IPH11 83TC002JVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Graphics,32GB,LPDDR5X-7467 Onboard,Không nâng cấp,"1TB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, SSD M.2 2242 dung lượng lên đến 2TB)",14 inches,"Màn hình OLED 400 nits (Glossy, chống bám vân tay) Độ phủ màu 100% DCI-P3, 100% sRGB Dolby Vision TÜV Low Blue Light","70Wh, 65W USB-C Slim (2-pin, Wall-mount)","Windows 11 Home Single Language, English + Microsoft 365 Basic + Office Home 2024 + Lenovo AI Now",1920 x 1200 pixels (WUXGA),"Intel Core Ultra 7 355, 8 lõi (4P + 4LPE) / 8 luồng, Max Turbo up to 4.7GHz, 12MB Intel Smart Cache","1 x USB-A (USB 5Gbps, Always On) 2 x Thunderbolt 4 (PD 45–65W, DisplayPort 2.1) 1 x HDMI 2.1 (tối đa 4K/60Hz) 1 x Jack tai nghe/mic 3.5 mm 1 x khe thẻ microSD",Up to 49 TOPS,,,
https://cellphones.com.vn/laptop-acer-aspire-lite-15-al15-42p-r8e6.html,Laptop Acer Aspire Lite 15 AL15-42P-R8E6,Acer,Liên hệ,laptop-acer-aspire-lite-15-al15-42p-r8e6,"Mua ngay Laptop Acer Aspire Lite 15 AL15-42P-R8E6 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon Graphics,16GB,DDR4 Up to 3200MHz,"2 khe (1 x 16GB, nâng cấp tối đa 32GB)",512GB PCIe NVMe SSD (Nâng cấp tối đa 2TB),15.6 inches,"Độ sáng 250nitsMàn hình Acer ComfyView LED-backlit TFT LCD Tỷ lệ 16:9, độ phủ màu 45% NTSC Góc nhìn rộng Thiết kế siêu mỏng","58Wh 3-cell Li-ion battery, 65W Type-C Adapter",Windows 11 Home Single Language + Office Home 2024,1920 x 1080 pixels (FullHD),"AMD Ryzen 5 7430U (6 lõi / 12 luồng, Base Clock : 2.3 GHz, Max. Boost Clock : Up to 4.3 GHz, 16MB L3 Cache ; 3MB L2 Cache)","1x USB-C (USB 3.2 Gen 1, DP, sạc 5–20V/3.25A) 3x USB-A (USB 3.2 Gen 1) 1x HDMI 1.4 (HDCP) 1x khe microSD (tối đa 512GB, SDXC/exFAT) 1x jack tai nghe 3.5mm (hỗ trợ mic)",,,,
https://cellphones.com.vn/macbook-pro-14-inch-m5-10-cpu-10-gpu-32gb-1tb-2026-nano-sac-70w.html,MacBook Pro 14 M5 10CPU 10GPU 32GB 1TB Nano Sạc 70W | Chính hãng Apple Việt Nam,Apple,Liên hệ,macbook-pro-14-inch-m5-10-cpu-10-gpu-32gb-1tb-2026-nano-sac-70w,"Mua ngay MacBook Pro 14 M5 10CPU 10GPU 32GB 1TB Nano Sạc 70W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",GPU 10 lõi Neural Engine 16 lõi,32GB,,,1TB,14.2 inches,"Màn hình Nano-textureLiquid Retina XDR Tỷ lệ tương phản 1.000.000:1 Độ sáng XDR 1.000 nit toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ HDR) Độ sáng SDR 1.000 nit (ngoài trời) 1 tỷ màu Dải màu rộng (P3) Công nghệ True Tone",Thời gian xem video trực tuyến lên đến 24 giờ Thời gian duyệt web trên mạng không dây lên đến 16 giờ Pin Li-Po 72.4 watt-giờ,macOS,3024 x 1964 pixels ,Chip Apple M5 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,Khe thẻ nhớ SDXC Cổng HDMI Jack cắm tai nghe 3.5 mm Cổng MagSafe 3 Ba cổng Thunderbolt 4 (USB‑C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s),Apple Intelligence,,,
https://cellphones.com.vn/macbook-pro-14-m5-pro-15cpu-16-gpu-24gb-2tb.html,MacBook Pro M5 Pro 14 inch 2026 15CPU 16GPU 24GB 2TB | Chính hãng Apple Việt Nam,Apple,Liên hệ,macbook-pro-14-m5-pro-15cpu-16-gpu-24gb-2tb,"Mua ngay MacBook Pro M5 Pro 14 inch 2026 15CPU 16GPU 24GB 2TB giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",GPU 16 lõi Neural Accelerators Công nghệ dò tia tốc độ cao bằng phần cứng Neural Engine 16 lõi Băng thông bộ nhớ 307GB/s,24GB,,,2TB,14.2 inches,"Màn hình Liquid Retina XDR Tỷ lệ tương phản 1.000.000:1 Độ sáng XDR: 1.000 nit, tối đa 1.600 nit3 (chỉ nội dung HDR) Độ sáng SDR: lên đến 1.000 nit (ngoài trời) 1 tỷ màu Dải màu rộng (P3) Công nghệ True Tone Công nghệ ProMotion","Pin Li-Po 72,4 watt-giờ Thời gian xem video trực tuyến lên đến 22 giờ Thời gian duyệt web trên mạng không dây lên đến 14 giờ",macOS,3024 x 1964 pixels ,Chip Apple M5 Pro CPU 15 lõi với 5 lõi siêu xử lý và 10 lõi hiệu năng,Khe thẻ nhớ SDXC Cổng HDMI Jack cắm tai nghe 3.5 mm Cổng MagSafe 3 Ba cổng Thunderbolt 5 (USB-C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 5 (lên đến 120Gb/s) / USB 4 (lên đến 120Gb/s),,,,
https://cellphones.com.vn/laptop-asus-vivobook-a415ea-eb1750w-52663.html,Laptop ASUS Vivobook A415EA-EB1750W,ASUS,Liên hệ,laptop-asus-vivobook-a415ea-eb1750w,"Mua ngay Laptop ASUS Vivobook A415EA-EB1750W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,8GB,DDR4,,256GB SSD,14 inches,Full HD IPS không cảm ứng ,3 cell 42 Wh,Windows 11 Home,1920 x 1080 pixels (FullHD),Intel Core i3-1125G4 thế hệ thứ 11,1 x HDMI1 x USB 3.2 Type C3 x USB 2.01 x micro SD card slot,,,,
https://cellphones.com.vn/laptop-hp-250r-g9-ax3c7at.html,Laptop HP 250R G9 AX3C7AT,HP,Liên hệ,laptop-hp-250r-g9-ax3c7at,"Mua ngay Laptop HP 250R G9 AX3C7AT giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,8GB,DDR4 3200MHz,2 khe (1 x 8GB),256GB SSD PCIe (M.2 2280),15.6 inches,Màn hình chống chóiViền mỏng,3 Cell Int (41.04Wh),Windows 11 Home Single Language 64-bit,1920 x 1080 pixels (FullHD),Intel Core i3-1315U (6 lõi) - Max Turbo Frequency: 4.50 GHz,"2 x USB 3.2 Gen 1 Type-A 1 x USB 3.2 Gen 2 Type-C (Power Delivery, DisplayPort) 1 x HDMI 1 x RJ45 (LAN) 1 x Jack tai nghe/mic 3.5 mmSD-Card",,,,
https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx608jmi-tu241w.html,Laptop ASUS TUF Gaming F16 FX608JMI‑TU241W,ASUS,Liên hệ,laptop-asus-tuf-gaming-f16-fx608jmi-tu241w,"Mua ngay Laptop ASUS TUF Gaming F16 FX608JMI‑TU241W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTX 5060 8GB GDDR7 Intel UHD Graphics,16GB,DDR5-5600 SO-DIMM,2 khe (Nâng cấp tối đa 64GB),"512GB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ cả SATA hoặc NVMe, tối đa 2TB)",16 inches,Độ sáng 400 nits Độ tương phản 1000:1 Độ phủ màu: 72% NTSC / 100% sRGB / 75.35% AdobeRGB Màn hình chống chói NVIDIA G-Sync,"70WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home,1920 x 1200 pixels (WUXGA),"Intel Core i7 14650HX 2.2 GHz (30MB Cache, up to 5.2 GHz, 16 lõi, 24 luồng)","1 x RJ45 LAN 1 x USB 3.2 Gen 2 Type-C (DisplayPort, Power Delivery, 10Gbps) 3 x USB 3.2 Gen 2 Type-A (10Gbps) 1 x HDMI 2.1 FRL 1 x Jack tai nghe/mic 3.5 mm",,,,
https://cellphones.com.vn/laptop-msi-cyborg-15-b13wfkg-658vn.html,Laptop MSI Cyborg 15 B13WFKG-658VN,MSI,Liên hệ,laptop-msi-cyborg-15-b13wfkg-658vn,"Mua ngay Laptop MSI Cyborg 15 B13WFKG-658VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTX 5060 với 572 AI TOPSIntel UHD Graphics,16GB,DDR5-5600,"2 khe (1 x 16GB, nâng cấp tối đa 96GB)","1TB * 1 (NVMe SSD PCIe Gen4), tối đa 4TB",15.6 inches,Màn hình chống chói,4-Cell,Windows 11 Home,1920 x 1080 pixels (FullHD),Intel Core i7-13620H (10 lõi) - Max Turbo Frequency: 4.90 GHz,"1 x USB-C (USB 3.2 Gen 2, DisplayPort, Power Delivery 3.0) 2 x USB-A (USB 3.2 Gen 2) 1 x HDMI 2.1 (4K/60Hz)",,,,
https://cellphones.com.vn/laptop-dell-inspiron-15-3520-i3520-7896blk-pus.html,Laptop Dell Inspiron 15 3520 I3520-7896BLK-PUS - Nhập khẩu chính hãng,Dell,Liên hệ,laptop-dell-inspiron-15-3520-i3520-7896blk-pus,"Mua ngay Laptop Dell Inspiron 15 3520 I3520-7896BLK-PUS giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Iris Xe Graphics,16GB,DDR4,"2 khe (2 x 8GB, tối đa 16GB)",1TB SSD (Thay thế ổ cứng nguyên bản (hỗ trợ nâng cấp tối đa 1TB) - 1 Slot lắp HDD),15.6 inches,Đèn nền LED Màn hình chống chói Độ sáng 250 cd/m² Mật độ điểm ảnh: 141 ppi Không gian màu RGB : NTSC Narrow Border,"3 Cell, 41 Wh",Windows 11 Home,1920 x 1080 pixels (FullHD),"Intel Core i7-1255U / Thế hệ 12 / 8 nhân 12 luồng / Up to 4,70Ghz / 12MB Intel Smart Cache",1 x HDMI 1.4 2 x USB-A 3.2 1 x USB-A 2.0 1x Jack 3.5mm,,,,
https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx607vj-rl034w.html,Laptop ASUS TUF Gaming F16 FX607VJ-RL034W,ASUS,Liên hệ,laptop-asus-tuf-gaming-f16-fx607vj-rl034w,"Mua ngay Laptop ASUS TUF Gaming F16 FX607VJ-RL034W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTX 3050 6GB GDDR6Intel Iris Xe Graphics,16GB,DDR4-3200 SO-DIMM,"2 khe (1 x 16GB, nâng cấp tối đa 64GB)","512GB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ SATA hoặc NVMe, tối đa 2TB)",16 inches,Độ sáng 300nitsĐộ phủ màu NTSC 45%Màn hình chống chói,"56WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home,1920 x 1200 pixels (WUXGA),"Intel Core 5 210H 2.2 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 12 luồng)",1x Cổng LAN RJ45 1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / cấp nguồn (tốc độ dữ liệu lên đến 10Gbps) 2x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps) 1x HDMI 2.1 FRL1x 3.5mm Combo Audio Jack,,,,
https://cellphones.com.vn/laptop-asus-vivobook-s14-m3407ha-sf490w.html,Laptop ASUS Vivobook S14 M3407HA-SF490W,ASUS,Liên hệ,laptop-asus-vivobook-s14-m3407ha-sf490w,"Mua ngay Laptop ASUS Vivobook S14 M3407HA-SF490W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon Graphics,16GB,DDR5 on board,,512GB M.2 NVMe PCIe 4.0 SSD,14 inches,Thời gian phản hồi 0.2 ms Độ sáng 300 nits Độ phủ màu 95% DCI-P3 Độ tương phản: 1.000.000:1 1.07 tỷ màu Chứng nhận TÜV Rheinland,"70WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home,1920 x 1200 pixels (WUXGA),"AMD Ryzen 7 260 3.8GHz (24MB Cache, up to 5.1 GHz, 8 lõi, 16 luồng)","2 x USB 3.2 Gen 1 Type-A (5Gbps) 2 x USB 3.2 Gen 1 Type-C (Display/Power Delivery, 5Gbps) 1 x HDMI 2.1 1 x jack tai nghe/mic 3.5 mm",AMD XDNA NPU up to 16TOPS,,,
https://cellphones.com.vn/laptop-hp-omnibook-5-ai-16-af1048tu-bz7q9pa.html,Laptop HP Omnibook 5 AI 16-AF1048TU BZ7Q9PA,HP,Liên hệ,laptop-hp-omnibook-5-ai-16-af1048tu-bz7q9pa,"Mua ngay Laptop HP Omnibook 5 AI 16-AF1048TU BZ7Q9PA giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Graphics,16GB,LPDDR5X/ 7467MHz Onboard,,512GB SSD PCIe (M.2 2280),16 inches,Màn hình chống chói,3 Cell Int (59.16Wh) ,Windows 11 Home Single Language 64-bit + Office Home 2024,1920 x 1200 pixels (WUXGA),Intel Core Ultra 5 225U (12 lõi) - Max Turbo Frequency: 4. 80 GHz,1 x USB 3.2 Gen 1 Type-A 1 x USB 3.2 Gen 2 Type-A 2 x USB 3.2 Gen 2 Type-C (hỗ trợ Power Delivery/DisplayPort/HP Sleep and Charge) 1 x HDMI 1 x Giắc cắm âm thanh kết hợp tai nghe/micrô,Intel AI  Boost,,,
https://cellphones.com.vn/laptop-asus-expertbook-p5-p5405csa-nz0016w.html,Laptop ASUS ExpertBook P5 P5405CSA-NZ0016W,ASUS,Liên hệ,laptop-asus-expertbook-p5-p5405csa-nz0016w,"Mua ngay Laptop ASUS ExpertBook P5 P5405CSA-NZ0016W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Arc 130V GPU,16GB,LPDDR5X Onboard,,512GB M.2 2280 NVMe PCIe 4.0 SSD,14 inches,Độ sáng 400nitsMàn hình chống chóiĐộ phủ màu sRGB: 100%Góc nhìn 178/178,"63WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,2560 x 1600 (WQXGA),"Intel Core Ultra 5 226V 16GB 1.6 GHz (8MB Cache, up to 4.5 GHz, 8 lõi, 8 luồng)","2x USB 3.2 Gen 2 Type-A 2x Thunderbolt 4, tương thích với USB4, hỗ trợ display / sạc 1x HDMI 2.1 1x 3.5mm Combo Audio Jack",Intel AI Boost NPU up to 40 TOPS,,,
https://cellphones.com.vn/laptop-dell-insprion-3501.html,Laptop Dell Inspiron N3501,Dell,Liên hệ,laptop-dell-insprion-3501,"Mua ngay Laptop Dell Inspiron 3501 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel UHD Graphics,4GB,"DDR4 2666MHz, 2 khe cắm, hỗ trợ tối đa 16GB",,256GB SSD M.2 PCle Gen3 x4 NVMe,15.6 inches,,3Cell 42Whrs,Win10 Home SL,,"Intel Core I3-1125G4, 2 nhân 4 luồng, tối đa 4.10GHz, 6MB bộ nhớ đệm",2 cổng USB 3.2 Gen 1 ports  1 cổng USB 2.0 port  1 cổng HDMI 1.4 port 1 cổng headset (headphone and microphone combo) port,,,,
https://cellphones.com.vn/laptop-asus-zenbook-a14-ux3407qa-qd299ws-copilot-x-plus.html,Laptop ASUS Zenbook A14 UX3407QA-QD299WS,ASUS,Liên hệ,laptop-asus-zenbook-a14-ux3407qa-qd299ws-copilot-x-plus,"Mua ngay Laptop ASUS Zenbook A14 UX3407QA-QD299WS giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Qualcomm Adreno GPUTiến trình chip mới nên có thể không kết nối được với các thiết bị có driver cũ,16GB,LPDDR5X,Onboard,512GB M.2 NVMe PCIe 4.0 SSD,14 inches,Thời gian phản hồi 0.2msĐộ sáng 400nitsĐộ sáng tối đa 600nits HDRĐộ phủ màu 100% DCI-P3 HDR True Black 6001.07 tỷ màuGiảm 70% ánh sáng xanh có hạiTÜV Rheinland-certifiedMàn hình chăm sóc mắt SGS,"70WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic,1920 x 1200 pixels (WUXGA),"Snapdragon X  X1 26 100 (30MB Cache, up to 2.97GHz,  8 lõi, 8 luồng)",1x USB 3.2 Gen 2 Type-A (10Gbps) 2x USB 4.0 Gen 3 Type-C hỗ trợ hiển thị/sạc (40Gbps) 1x HDMI 2.1 TMDS 1x Giắc cắm âm thanh kết hợp 3.5mm,Qualcomm Hexagon NPU up to 45TOPS,,,
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-15arp10-83j3001dvn.html,Laptop Lenovo IdeaPad Slim 5 15ARP10 83J3001DVN,Lenovo,Liên hệ,laptop-lenovo-ideapad-slim-5-15arp10-83j3001dvn,"Mua ngay Laptop Lenovo IdeaPad Slim 5 15ARP10 83J3001DVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon 680M Graphics,16GB,LPDDR5x-6400 Onboard,Không nâng cấp,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD / M.2 2242 SSD lên đến 1TB)",15.1 inches,Độ sáng 500nits  Độ phủ màu 100% DCI-P3 DisplayHDR True Black 600,"70Wh, 65W USB-C Slim (Wall-mount)","Windows 11 Home Single Language, English",2560 x 1600 (WQXGA),"AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 3.2 / 4.75GHz, 4MB L2 / 16MB L3)","1x USB-A (5Gbps / 3.2 Gen 1) 1x USB-A (5Gbps / 3.2 Gen 1), Luôn bật 2x USB-C (10Gbps / 3.2 Gen 2), với USB PD 3.0 và DisplayPort 1.4 1x HDMI 2.1, lên đến 4K/60Hz 1x giắc cắm kết hợp tai nghe / micrô (3,5 mm) 1x đầu đọc thẻ nhớ microSD",,,,
https://cellphones.com.vn/laptop-lenovo-loq-15arp10e-83s0004fvn.html,Laptop Lenovo LOQ 15ARP10E 83S0004FVN,Lenovo,Liên hệ,laptop-lenovo-loq-15arp10e-83s0004fvn,"Mua ngay Laptop Lenovo LOQ 15ARP10E 83S0004FVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","NVIDIA GeForce RTX 4050 6GB GDDR6, Boost Clock 1605MHz, TGP 65W, 194 AI TOPS",16GB,SODIMM DDR5-4800,2 khe (1 x 16GB),"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x SSD M.2 dung lượng tối đa 1TB mỗi ổ)",15.6 inches,Độ sáng 300nits Màn hình chống chóiĐộ phủ màu 100% sRGB  FreeSync,"57.5Wh, 135W Slim Tip (3-pin)","Windows 11 Home Single Language, English",1920 x 1080 pixels (FullHD),"AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 3.2 / 4.75GHz, 4MB L2 / 16MB L3)","2x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C (USB 5Gbps / USB 3.2 Gen 1, hỗ trợ PD 3.0) 1x HDMI 2.1 (hỗ trợ tối đa 8K/60Hz) 1x jack tai nghe/mic 3.5mm 1x cổng Ethernet RJ-45 1x khe đọc thẻ 1x cổng nguồn",,,,
https://cellphones.com.vn/laptop-acer-swift-3-sf314-59-5178.html,Laptop Acer Swift 3 SF314-59-5178,Acer,Liên hệ,laptop-acer-swift-3-sf314-59-5178,"Mua ngay Laptop Acer Swift 3 SF314-59-5178 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Iris Xe Graphics,8GB,"LPDDR4, 2666 MHz",1 khe,SSD 512GB,14 inches,"IPS, 60 Hz, IPS LCD LED Backlit, True Tone",Lithium-ion,Windows 10 Home,1920 x 1080 pixels (FullHD),Intel Core i5 1135G7,,,,,
https://cellphones.com.vn/imac-m4-2024-24-inch-10cpu-10gpu-16gb-256gb.html,iMac M4 2024 24 inch 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam,Apple,Liên hệ,imac-m4-2024-24-inch-10cpu-10gpu-16gb-256gb,"Mua ngay iMac M4 2024 24 inch giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",GPU 10 lõi,16GB,,,256GB,24 inches,Màn hình Retina 4.5K1 tỷ màuĐộ sáng 500 nitDải màu rộng (P3)Công nghệ True Tone,,macOS,4480 x 2520 (4.5K),Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điệnNeural Engine 16 lõi,4x Thunderbolt 4 (lên đến 40Gb/s)USB 4 (lên đến 40Gb/s)USB 3.1 Gen 2 (lên đến 10Gb/s)DisplayPortJack cắm tai nghe 3.5 mm có hỗ trợ nâng cao cho tai nghe trở kháng caoGigabit Ethernet,,,,
https://cellphones.com.vn/laptop-dell-vostro-3530-2h1tpi7.html,Laptop Dell Vostro 3530 2H1TPI7,Dell,Liên hệ,laptop-dell-vostro-3530-2h1tpi7,"Mua ngay Laptop Dell Vostro 3530 2H1TPI7 giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Iris Xe Graphics,16GB,DDR4 2666 MHz,"2 khe (2x 8GB, tối đa 16GB)",512GB SSD (1 Slot SSD Tối đa 1TB),15.6 inches,Góc nhìn rộng (WVA) Độ phủ màu NTSC 45% Màn hình chống chói,"41Wh , 3Cell",Free OS,1920 x 1080 pixels (FullHD),"Intel Core i7-1355U thế hệ thứ 13 / 10 nhân 12 luồng / 1.20 GHz to 5.0GHz, 12MB",1x Đầu nối nguồn 1x HDMI 1.4 1x USB 3.2 Gen 1 1x Khe cắm thẻ SD 1x USB 2.0 1x Cổng tai nghe 3.5mm 1x Cổng Lan 1x Type C,,,,
https://cellphones.com.vn/laptop-lenovo-ideapad-flex-5-14abr8-82xx00fvvn.html,Laptop Lenovo IdeaPad Flex 5 14ABR8 82XX00FVVN,Lenovo,Liên hệ,laptop-lenovo-ideapad-flex-5-14abr8-82xx00fvvn,"Mua ngay Laptop Lenovo IdeaPad Flex 5 14ABR8 82XX00FVVN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",AMD Radeon Graphics,16GB,LPDDR4x-4266 Onboard,Không nâng cấp,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, tối đa 1TB M.2 2242 SSD)",14 inches,Độ sáng 300nitsĐộ phủ màu 45% NTSCTÜV Low Blue Light,52.5Wh (65W Round Tip (3-pin)),"Windows 11 Home Single Language, English",1920 x 1200 pixels (WUXGA),"AMD Ryzen 5 5625U (6 lõi / 12 luồng, 2.3 / 4.3GHz, 3MB L2 / 16MB L3)","1x USB-A (5Gbps / 3.2 Gen 1) 1x USB-A (5Gbps / 3.2 Gen 1), Luôn bật 1x USB-C (10Gbps / 3.2 Gen 2), với USB PD 3.0 và DisplayPort 1.4 1x HDMI 1.4b 1x giắc cắm kết hợp tai nghe / micrô (3.5 mm) 1x đầu đọc thẻ SD 1x đầu nối nguồn",,,,
https://cellphones.com.vn/laptop-asus-tuf-gaming-a14-fa401km-rg010ws-ryzen-ai-7.html,Laptop ASUS TUF Gaming A14 FA401KM-RG010WS,ASUS,Liên hệ,laptop-asus-tuf-gaming-a14-fa401km-rg010ws-ryzen-ai-7,"Mua ngay Laptop ASUS TUF Gaming A14 FA401KM-RG010WS giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",NVIDIA GeForce RTX 5060 8GB GDDR7AMD Radeon Graphics,32GB,LPDDR5X,2 x 16GB LPDDR5X 7500 on board,"1TB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ SATA hoặc NVMe, tối đa 2TB)",14 inches,"Độ sáng 400nits Tỷ lệ tương phản 1000:1 Độ phủ màu SRGB 100,00% Màn hình chống chói G-Sync","73WHrs, 4S1P, 4-cell Li-ionSạc lại từ 0-50% trong 30 phút",Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic,2560 x 1600 (WQXGA),"AMD Ryzen AI 7 350 2.0GHz (24MB Cache, up to 5.0GHz, 8 lõi, 16 luồng)",1x Type-C USB 4 hỗ trợ DisplayPort / Sạc (40Gbps) 1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort (10Gbps) 2x USB 3.2 Gen 2 Type-A (10Gbps) 1x đầu đọc thẻ (microSD) (UHS-II) 1x HDMI 2.1 FRL 1x Giắc cắm âm thanh kết hợp 3.5mm,AMD XDNA NPU up to 50TOPS,,,
https://cellphones.com.vn/laptop-acer-aspire-lite-16-gen-2-al16-52p-76du.html,Laptop Acer Aspire Lite 16 GEN 2 AL16-52P-76DU,Acer,Liên hệ,laptop-acer-aspire-lite-16-gen-2-al16-52p-76du,"Mua ngay Laptop Acer Aspire Lite 16 GEN 2 AL16-52P-76DU giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Intel Iris Xe Graphics,16GB,DDR5 4800 MHz,"2 khe (1 khe 16 GB + 1 khe rời, nâng cấp tối đa 64 GB)","512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",16 inches,LED BacklitAcer ComfyViewĐộ phủ màu 45% NTSCĐộ sáng 300nits,"3-cell Li-ion, 58 Wh",Windows 11 Home SL,1920 x 1200 pixels (FullHD+),"Intel Core i7 Raptor Lake - 1355U (10 lõi / 12 luồng, 1.7GHz, Turbo Boost 5.0 GHz)","1x Jack tai nghe 3.5 mm 3 x USB 3.2 1x HDMI 1 x USB Type-C (hỗ trợ USB, Power Delivery và DisplayPort)",,,,
